0,660.976013,304.225006,3030,1,0
1,636.213013,306.174011,3030,-1,-1
2,662.752991,307.565002,3030,1,0
3,657.487000,307.739990,3030,1,0
4,635.273010,308.157013,3030,0,0
5,640.484009,309.592010,3030,0,0
6,660.523010,309.613007,3030,1,0
7,658.758972,312.593994,3030,1,0
8,674.820984,315.092987,3030,0,0
9,649.169983,316.174011,3030,0,0
10,631.857971,316.907990,3030,1,0
11,673.505981,317.648010,3030,0,0
12,637.439026,318.289001,3030,1,0
13,644.002991,320.565002,3030,1,0
14,622.679016,320.842987,3030,0,0
15,655.504028,320.915985,3030,1,0
16,626.317993,321.779999,3030,1,0
17,633.244995,322.492004,3030,1,0
18,678.359985,323.471985,3030,1,0
19,637.080994,323.618988,3030,1,0
20,653.078979,324.433990,3030,1,0
21,639.034973,324.523010,3030,1,0
22,680.978027,324.669006,3030,1,0
23,644.646973,325.904999,3030,1,0
24,652.268005,326.389008,3030,1,0
25,665.755005,327.566986,3030,1,0
26,675.270020,327.608002,3030,1,0
27,631.213013,327.950012,3030,1,0
28,643.599976,328.541992,3030,1,0
29,668.534973,329.059998,3030,1,0
30,658.984985,329.158997,3030,1,0
31,651.422974,329.337006,3030,1,0
32,646.127014,329.862000,3030,1,0
33,683.671997,330.533997,3030,1,0
34,666.442017,331.636993,3030,1,0
35,682.478027,331.858002,3030,1,0
36,640.783020,333.144989,3030,1,0
37,649.947998,333.167999,3030,1,0
38,663.551025,333.265015,3030,1,0
39,624.463013,333.342010,3030,1,0
40,645.513000,334.213013,3030,1,0
41,632.526978,334.934998,3030,1,0
42,639.958984,335.242004,3030,1,0
43,670.421997,336.606995,3030,1,0
44,647.216980,340.106995,3030,1,0
45,685.940002,340.389008,3030,0,0
46,620.776978,341.339996,3030,1,0
47,618.935974,341.408997,3030,1,0
48,679.984985,341.546997,3030,0,0
49,627.323975,341.602997,3030,1,0
50,639.416016,342.035004,3030,1,0
51,622.927979,342.459015,3030,1,0
52,662.056030,342.528992,3030,1,0
53,676.484009,342.750000,3030,1,0
54,642.366028,345.062988,3030,1,0
55,639.620972,345.609009,3030,1,0
56,630.039978,346.567993,3030,1,0
57,646.700012,346.681000,3030,1,0
58,625.208984,346.770996,3030,1,0
59,650.768005,347.282013,3030,1,0
60,672.056030,347.548004,3030,1,0
61,629.258972,347.765991,3030,1,0
62,654.750977,347.881012,3030,1,0
63,656.627991,348.501007,3030,1,0
64,660.133972,348.670990,3030,1,0
65,667.984009,349.415009,3030,1,0
66,642.737976,349.950989,3030,1,0
67,652.023987,349.985992,3030,1,0
68,671.291016,350.524994,3030,1,0
69,637.791016,350.903015,3030,1,0
70,649.556030,351.032013,3030,1,0
71,654.517029,352.398010,3030,1,0
72,659.838013,353.261993,3030,1,0
73,648.966003,356.048004,3030,1,0
74,669.789001,357.397003,3030,1,0
75,665.372986,359.928986,3030,1,0
76,624.854980,360.424011,3030,-1,-1
77,662.419983,360.720001,3030,1,0
